Time,Time Code,Country Name,Country Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Individuals using the Internet (% of population) [IT.NET.USER.ZS],Access to electricity (% of population) [EG.ELC.ACCS.ZS],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Domestic credit to private sector by banks (% of GDP) [FD.AST.PRVT.GD.ZS]
2009,YR2009,Netherlands,NLD,878954223140.234,-3.66529049145096,1.18977687021549,20.5767305168581,80.5487804878049,89.63,100,61.6018141050156,116.241095699118
2009,YR2009,New Zealand,NZL,121663439315.385,-0.0374661120713,2.1156511055456,19.926477761063,80.7024390243902,79.7,100,28.6654584101329,141.737322291306
2009,YR2009,Norway,NOR,387976400617.019,-1.94036472596633,2.19738586853574,24.2956955575084,80.7951219512195,92.08,100,39.8101497225902,108.665367059719
2009,YR2009,Portugal,PRT,244667762835.543,-3.12207826048319,-0.835530021504154,20.8425074783613,78.7268292682927,48.27,100,27.2937427180784,159.792893296539
2009,YR2009,Qatar,QAT,97798351648.3516,11.9565611289086,..,42.9640491480002,78.837,53.1,100,51.1348760906328,51.7329737686314
2009,YR2009,Russian Federation,RUS,1222645900055.7,-7.79999391271275,11.6473295764118,18.9263757354968,68.6846341463415,42.55,98.4,27.9381012041521,45.2573017209595
2009,YR2009,Saudi Arabia,SAU,429097866666.667,-1.06671711240203,5.05722336873032,31.7152823567211,75.447,38,100,47.0886206534391,45.6298013133911
2009,YR2009,Singapore,SGP,194150283771.566,0.127953382778088,0.589142019610521,27.3701152111674,81.2414634146342,69,100,190.844935011128,96.8613057265634
2009,YR2009,Slovenia,SVN,49975540954.8465,-7.59058614046387,0.839262246793891,23.7456185537015,78.9707317073171,64,100,57.962823638698,84.0547213201858
2009,YR2009,South Africa,ZAF,329754060647.129,-1.53808913525583,7.23809523809527,18.7669441984248,57.413,10,82.6,24.9827464883237,66.946505312107
2009,YR2009,Spain,ESP,1496587590847.66,-3.76813306940053,-0.287813083535244,23.3519417701936,81.4756097560976,62.4,100,22.9853959496361,173.382324159591
2009,YR2009,Switzerland,CHE,554212916092.271,-2.29737452570922,-0.480481936423277,28.3419894943657,82.0439024390244,81.3,100,58.009669038461,155.118472472316
2009,YR2009,Sweden,SWE,434313804907.366,-4.25557374472815,-0.494460544377998,20.4599610547174,81.3512195121951,91,100,43.458344702151,124.562722932863
2009,YR2009,Thailand,THA,281710630187.319,-0.690618232300579,..,20.6363983767118,74.669,20.1,99,64.4386124917652,90.3410742433073
2009,YR2009,Turkiye,TUR,649289324627.732,-4.82315395301769,6.25097663090626,22.8163441368089,74.679,36.4,99.7,23.3701991459541,34.533659251837
2009,YR2009,United Arab Emirates,ARE,253547358747.447,-5.24292190385027,1.5618131744907,31.6335487625593,81.679,64,100,79.6533178621862,84.4646663341218
2009,YR2009,United States,USA,14478067000000,-2.57650023225001,-0.355546266299747,17.768753245858,78.390243902439,71,100,10.9322190593537,53.9001406021228
2009,YR2009,United Kingdom,GBR,2412840006231.5,-4.62055370768425,1.9617317356011,14.9658897651217,80.0512195121951,83.56,100,26.881551031055,191.969348504933
2009,YR2009,Viet Nam,VNM,106014659565.214,5.39789754014181,6.71698269988629,37.1625554335215,73.525,26.55,96.1,62.6088840664865,103.322353769645
2010,YR2010,Germany,DEU,3468154343000.01,4.14676755040489,1.1038103778926,19.5556676834629,79.9878048780488,82,100,39.4832687323685,86.7438055702086
2010,YR2010,India,IND,1675615519484.96,8.49758470221235,11.9893899204244,39.7856241847736,67.162,7.5,76.3,22.4009332487945,50.5553749785224
2010,YR2010,Australia,AUS,1148838233480.72,2.21998026536549,2.91834002677376,26.7843369965392,81.6951219512195,76,100,19.7962619659869,125.196332642521
2010,YR2010,Austria,AUT,389827789217.634,1.80898243043663,1.81353438995062,22.8592812354211,80.5804878048781,75.17,100,51.5839821122491,98.8057817503699
2010,YR2010,Belgium,BEL,481556503720.001,2.71031150254662,2.18929920422458,22.3942744569467,80.1829268292683,77.6398,100,75.8282898692443,56.7849458102909
2010,YR2010,Brazil,BRA,2208837745100.55,7.52822581815364,5.03872690108075,21.8013215585586,73.779,40.65,98.6,10.8655847752557,52.764657630443
2010,YR2010,China,CHN,6192564874453.29,10.5962719761682,3.17532475269199,46.1023443345586,75.668,34.3,99.7,26.7227451502264,124.41964802576
2010,YR2010,Denmark,DNK,322345594075.47,1.58289703108802,2.31092436974793,17.8221551141916,79.1,88.72,100,50.5907805356338,192.829781269552
2010,YR2010,Indonesia,IDN,755094157621.936,6.22385418062366,5.13420639015885,32.8801214533558,68.364,10.92,94.2,24.2990309366408,24.3564989277379
2010,YR2010,Ireland,IRL,221985621537.5,1.68297227062031,-0.918388645376769,17.2716650019484,80.7439024390244,69.85,100,103.209420364506,133.274209706726
2010,YR2010,Israel,ISR,239679036634.372,5.53434033902194,2.70270270270273,21.5383508792439,81.6024390243903,67.5,100,33.5283775791883,66.9353545932834
2010,YR2010,Italy,ITA,2144936254535,1.52910573247101,1.52551602118248,20.7969716146664,82.0365853658537,53.68,100,24.9186514223879,92.501740016207
2010,YR2010,Japan,JPN,5759071769013.11,4.09791791943181,-0.728243207517766,22.5903041279796,82.8426829268293,78.21,100,14.9185034496428,98.4929695650471
2010,YR2010,"Korea, Rep.",KOR,1143672241149.72,6.80482491783671,2.93928652655687,32.5521135765371,80.1170731707317,83.7,100,47.1037369107414,130.038594788854
2010,YR2010,Luxembourg,LUX,56213985987.4168,3.76041454320028,2.2736791162154,18.0831934936242,80.6317073170732,90.62,100,162.709857140044,86.1171271698051
2010,YR2010,Malaysia,MYS,255017638455.59,7.42484738326097,1.62285235577035,23.3865410976414,75.376,56.3,99.5,86.9302950693543,107.037442448206
2010,YR2010,Mexico,MEX,1105424238572.81,4.97133457799899,4.15672722680173,23.3314894135911,73.718,31.05,99.2,29.0174601196541,17.5428768938976
2010,YR2010,Netherlands,NLD,852464982433.335,1.31932032302214,1.27530569556683,20.0371060399178,80.7024390243902,90.72,100,69.2873649735157,112.988202580938
2010,YR2010,New Zealand,NZL,146887902524.052,1.45863634911349,2.30202385958574,20.3756573267404,80.9048780487805,80.46,100,30.197296130602,142.030452868692
2010,YR2010,Norway,NOR,431052143940.438,0.787051861494078,2.41890639481001,24.9886867450873,80.9975609756098,93.39,100,40.150329072743,109.526585861176
2010,YR2010,Portugal,PRT,238443864993.217,1.73762452780146,1.40257289895369,21.1994526798182,79.0268292682927,53.3,100,30.0275851235273,155.320501959879
2010,YR2010,Qatar,QAT,125122306346.154,19.5923315337859,..,31.2768696503041,79.444,69,100,62.3196825992819,44.6967899080159
2010,YR2010,Russian Federation,RUS,1524916715223.95,4.49999999920672,6.84939230255025,22.6150505519736,68.8412195121951,49,99.3,29.2155607849758,42.8363742200621
2010,YR2010,Saudi Arabia,SAU,528207466666.667,5.0395150823517,5.33941623014107,30.9262320159049,75.616,41,100,49.5697145263124,39.1641936148322
2010,YR2010,Singapore,SGP,239807980591.24,14.5197497108994,2.82884527612958,27.6582275190447,81.5414634146342,71,100,197.998960793027,94.8583721150003
2010,YR2010,Slovenia,SVN,47793117240.9001,1.11213719306735,1.80117022137135,22.5601344858632,79.4219512195122,70,100,64.8408281230436,85.7917407496726
2010,YR2010,South Africa,ZAF,417363822801.713,3.03973288127956,4.06749555950264,17.5956446037105,58.886,24,82.8,25.7834176267221,63.2695719815242
2010,YR2010,Spain,ESP,1427989078916.67,0.0941223116369514,1.79986457728772,22.3988413816153,81.6268292682927,65.8,100,25.8278133398939,171.30776265034
2010,YR2010,Switzerland,CHE,598851027947.721,3.24339715656356,0.688238707220029,25.8955592380437,82.2463414634147,83.9,100,64.8376282720378,153.928510894228
2010,YR2010,Sweden,SWE,492753255885.718,5.75073583944071,1.15798802715628,22.4215415830525,81.4512195121951,90,100,44.8762519600702,123.27950959741
2010,YR2010,Thailand,THA,341104766329.17,7.51339053261624,..,25.3566546340746,75.012,22.4,99.7,66.4861731592239,90.6825927526696
2010,YR2010,Turkiye,TUR,776967266305.53,8.42710432276191,8.56644420552977,26.7525140795599,74.964,39.82,100,21.1941333155525,41.599783298435
2010,YR2010,United Arab Emirates,ARE,300189052688.904,1.60285004671354,0.877983288285865,29.6463693617768,81.886,68,100,79.392673459848,71.8429042513727
2010,YR2010,United States,USA,15048971000000,2.69519258234851,1.6400434423899,18.6722135353972,78.5414634146342,71.69,100,12.3413554322086,52.2717167731814
2010,YR2010,United Kingdom,GBR,2485482596184.71,2.23331508815346,2.49265472467066,16.176215517922,80.4024390243902,85,100,28.8567426749383,184.367086480209
2010,YR2010,Viet Nam,VNM,147201173196.979,6.42324482239482,9.20746648778415,37.0990761715168,73.611,30.65,97.4,54.1758459668515,90.3531701049882
2011,YR2011,Germany,DEU,3824828563521.41,3.75796884487347,2.07517283735874,21.2927749735244,80.4365853658537,81.27,100,41.6299889730367,83.222056837991
2011,YR2011,India,IND,1823051829894.55,5.24131619937695,8.9117933648337,39.590421855219,67.623,10.07,79.5,24.5404113195713,51.2892331325447
2011,YR2011,Australia,AUS,1398610616772.97,2.40708018291988,3.30385015608741,26.4641090007536,81.8951219512195,79.4877,100,21.4372472346938,122.167796856948
2011,YR2011,Austria,AUT,428954737064.057,2.92746800169145,3.28657914875377,24.3521600435893,80.9829268292683,78.74,100,54.2920768831722,96.3308714596656
2011,YR2011,Belgium,BEL,527196649048.639,1.93115502411325,3.53208210722743,24.4795580355563,80.5853658536585,81.61,100,80.2713643518839,55.0140014901831
2011,YR2011,Brazil,BRA,2616156223917.69,3.97442307944702,6.63644962213086,21.8262711166856,74.047,45.69,99.3,11.5825126785455,58.0784911062018
2011,YR2011,China,CHN,7671757207851.29,9.4613358870736,5.55389892257491,46.2703012824496,75.889,38.3,99.9,26.1518828948067,121.162051983871
2011,YR2011,Denmark,DNK,344315595263.175,1.3108037609606,2.75868226051242,18.9874945831856,79.8,89.81,100,54.0836272472402,187.070965970457
2011,YR2011,Indonesia,IDN,892969104563.171,6.16978420771008,5.35604849112584,32.9843332593045,68.629,12.28,94.8,26.3273530888836,26.8785415281316
2011,YR2011,Ireland,IRL,241337364609.738,1.64877400406158,2.54897830208553,17.0788245574895,80.7463414634146,74.89,100,102.257501072052,114.569077145103
2011,YR2011,Israel,ISR,268094998225.028,5.51879621371651,3.48837209302326,23.4471273552999,81.6560975609756,68.8739,100,34.1820194106911,67.3742050777583
2011,YR2011,Italy,ITA,2306974020278.21,0.695463154440176,2.78063272879327,20.6773631014391,82.1878048780488,54.39,100,26.5629866543354,93.434132864862
2011,YR2011,Japan,JPN,6233147172341.35,0.0238095237995424,-0.272455616101245,23.5405686895679,82.5912195121951,79.0541,100,14.7744622613499,98.9981483525243
2011,YR2011,"Korea, Rep.",KOR,1253289537500.81,3.68566778212526,4.02596500436091,33.3194258170924,80.5682926829269,83.7591,100,53.3377319003336,132.538472437775
2011,YR2011,Luxembourg,LUX,61696281326.2453,1.04429855323325,3.41068341068342,19.2687977063888,80.9878048780488,90.0299,100,169.489123436331,84.1766300496446
2011,YR2011,Malaysia,MYS,297951668674.835,5.29391283414003,3.17447092151308,23.1882579658738,75.488,61,99.5,85.2554421085998,108.354991867137
2011,YR2011,Mexico,MEX,1229013703577.75,3.44404506308874,3.40737824605738,24.2517581287025,73.921,37.1763,99,30.442966223499,18.6434690512846
2011,YR2011,Netherlands,NLD,913140741332.687,1.77334516269423,2.34107017751372,19.9116480923396,81.2048780487805,91.42,100,75.1751870770854,113.511600093494
2011,YR2011,New Zealand,NZL,168484908960.078,2.09349621669912,4.02790667392041,20.6489426548507,81.1560975609756,81.23,100,30.3601069067379,..
2011,YR2011,Norway,NOR,501360549669.404,1.10565603382983,1.28495158809154,25.4459810194492,81.2951219512195,93.49,100,41.6612661743411,107.226090054233
2011,YR2011,Portugal,PRT,245426767676.002,-1.71352745071583,3.65301100430728,18.6613799007397,80.4707317073171,55.25,100,34.4115130933228,155.989744915495
2011,YR2011,Qatar,QAT,167775268626.374,13.3751764107929,1.13836623529203,29.0318365495885,79.994,69,100,72.6197091415413,39.748556059122
2011,YR2011,Russian Federation,RUS,2045922753398.04,4.30002918567749,8.44046485932569,24.2607379312639,69.6839024390244,58,99.2,28.0553614798549,41.6959443723592
2011,YR2011,Saudi Arabia,SAU,680660800000,11.7588568052005,5.82621886161563,26.765793867763,75.808,47.5,100,55.2733461365779,33.6286944686693
2011,YR2011,Singapore,SGP,279356499090.458,6.21493416858989,5.2511562463937,26.6919943455279,81.7439024390244,71,100,203.327708649538,104.703645381379
2011,YR2011,Slovenia,SVN,51199194599.3094,0.655438128379743,1.80285171941904,21.8690049997807,79.9707317073171,67.34,100,70.7829460940809,82.4575454445876
2011,YR2011,South Africa,ZAF,458199494830.834,3.16855627858818,5.00085338795019,18.8532376550132,60.602,33.97,83.6,27.6981484703752,61.4224875923479
2011,YR2011,Spain,ESP,1487568659241.25,-0.639920636520344,3.19610188833784,20.7135839205008,82.4756097560976,67.09,100,29.3884101095734,167.009703468733
2011,YR2011,Switzerland,CHE,715888126682.396,1.81310830459596,0.231349207650933,28.4924187348254,82.6951219512195,85.193,100,66.4499236497689,156.311693974719
2011,YR2011,Sweden,SWE,570541353128.724,3.16391049665788,2.96115073822142,23.2369592707907,81.8024390243903,92.77,100,45.4133584896493,124.766851965067
2011,YR2011,Thailand,THA,370818739623.622,0.840132083053334,3.80879058139633,26.7914582468449,75.302,23.6699,99.3,70.8549093801611,101.428972425595
2011,YR2011,Turkiye,TUR,838785289694.35,11.2001105833504,6.47187967115095,31.0033305545783,74.823,43.0657,100,22.9937012536403,46.1596915828407
2011,YR2011,United Arab Emirates,ARE,360832739550.715,6.21612181664371,0.877346595685107,25.3264458298247,81.898,78,100,87.5386024465685,61.8126181272136
2011,YR2011,United States,USA,15599732000000,1.56440685537306,3.156841568622,19.0335321145261,78.6414634146341,69.7295,100,13.5634637825829,50.6259497839287
2011,YR2011,United Kingdom,GBR,2663805834828.07,1.13836239840663,3.85611244682819,15.9295436638017,80.9512195121951,85.38,100,31.3875940550587,170.285987594055
2011,YR2011,Viet Nam,VNM,172595049183.925,6.41316889681683,18.6777322770707,32.3711434429224,73.713,35.07,99,61.1801557211956,79.9430818204467
2012,YR2012,Germany,DEU,3597896500945.31,0.47429132103845,2.00848884782953,19.5041030145909,80.5390243902439,82.35,100,42.6688163749205,82.158956998693
2012,YR2012,India,IND,1827637590410.41,5.45638755166587,9.47899691419798,38.3474156730403,68.076,11.1,79.9,24.534430661418,51.8885076473464
2012,YR2012,Australia,AUS,1547532281116.4,3.91670942454073,1.76278015613196,27.7160970136026,82.0463414634146,79,100,21.4931586992533,121.180279318981
2012,YR2012,Austria,AUT,406750487603.59,0.628246239479637,2.48567562177015,24.2558827220405,80.9365853658537,80.03,100,54.325492441456,94.4747330619808
2012,YR2012,Belgium,BEL,498414364944.961,0.215803612089744,2.83966343445896,23.5882360674433,80.3853658536585,80.72,100,80.0489721342421,54.489554819636
2012,YR2012,Brazil,BRA,2465227802806.76,1.92117598576537,5.40349914037005,21.4172253691912,74.335,48.56,99.5,11.8775390704316,62.5192932018235
2012,YR2012,China,CHN,8673664713189.24,7.85617427055587,2.61952432645539,45.8169211701107,76.2,42.3001,99.9,25.0767043295175,126.815170336428
2012,YR2012,Denmark,DNK,326792574244.963,-0.00543230161670749,2.39791485664643,19.2269717517509,80.0512195121951,92.26,100,55.0808426058575,182.294719350744
2012,YR2012,Indonesia,IDN,917869913332.649,6.03005065305615,4.27951426919427,35.0715936108893,68.862,14.52,96,24.5943787881769,29.8880264313911
2012,YR2012,Ireland,IRL,227270922957.327,-0.398960481731095,1.69474116680362,19.8576621385611,80.8463414634146,76.92,100,103.662234336169,110.465824989067
2012,YR2012,Israel,ISR,263589172712.391,2.44716836741318,1.67553715750051,23.914364095377,81.7048780487805,70.8,100,34.718418157701,66.2660468804081
2012,YR2012,Italy,ITA,2097929495121.68,-3.12523877282996,3.04136333226773,17.9698064515339,82.2390243902439,55.83,100,27.9851870768453,93.1160142531823
2012,YR2012,Japan,JPN,6272362996105.03,1.37475099905274,-0.0440645104432608,24.0049297197241,83.0960975609756,79.4964,100,14.4147746129824,99.9316848583954
2012,YR2012,"Korea, Rep.",KOR,1278046536287.01,2.40253099246186,2.18707104433316,31.3166467538553,80.819512195122,84.07,100,54.0940513351953,130.745918544913
2012,YR2012,Luxembourg,LUX,59776383527.3602,1.64990212764553,2.6628416550802,18.7523048822473,81.3926829268293,91.9499,100,171.211788066768,83.5829451760101
2012,YR2012,Malaysia,MYS,314443047642.111,5.47345419253853,1.66357102479208,25.7486213670602,75.552,65.8,99.8,79.2999139255312,114.054285705461
2012,YR2012,Mexico,MEX,1255110424665.92,3.55321075512755,4.11150981070296,24.3777390646541,74.128,39.75,99.1,31.5394503952292,19.0567029481838
2012,YR2012,Netherlands,NLD,845689017065.625,-0.977876877747732,2.45554765291609,18.5826577863124,81.1048780487805,92.86,100,79.5755903693531,116.009249018583
2012,YR2012,New Zealand,NZL,176560711239.147,2.36630664656174,1.05991318445632,21.2760294778962,81.4073170731707,81.6445,100,28.8015197819443,..
2012,YR2012,Norway,NOR,512777309840.997,2.71795924894734,0.696864111498301,25.8720343590957,81.4512195121951,94.65,100,41.2870648544023,105.099289929006
2012,YR2012,Portugal,PRT,216536676771.973,-4.05090265617167,2.77333854051582,15.7536608050077,80.3731707317073,60.34,100,37.7235057219779,152.650354888713
2012,YR2012,Qatar,QAT,186833502362.637,4.73001184360784,2.31534853431664,27.1444010434485,80.499,69.3,100,76.4724190759864,37.1241340033298
2012,YR2012,Russian Federation,RUS,2208293553878.42,4.02408615746921,5.07474300799148,24.5536933545168,70.0721951219512,66,100,26.9073203393663,43.911317202959
2012,YR2012,Saudi Arabia,SAU,751921333333.333,5.76150732412802,2.86626976609009,26.4578386746131,76.09,54,100,53.1198476436365,35.5685109967177
2012,YR2012,Singapore,SGP,295092888076.589,4.43549759378537,4.58084479423094,29.2629426703058,81.9951219512195,72,100,196.719612875759,112.973516048599
2012,YR2012,Slovenia,SVN,46167053954.3367,-2.91553782040462,2.59741386039011,18.8609355850954,80.1243902439024,68.35,100,73.5453480307472,79.9728599250539
2012,YR2012,South Africa,ZAF,434400545085.811,2.39623238465745,5.73797139141737,18.5845354435045,61.737,41,85.2,27.1391491937679,62.6147410751286
2012,YR2012,Spain,ESP,1330994811670.31,-2.86511368637748,2.44612782366812,18.5944685336556,82.4268292682927,69.81,100,31.2997362842724,157.416087817723
2012,YR2012,Switzerland,CHE,686420221557.99,1.17925385250513,-0.692552018105286,26.66022900376,82.6975609756098,85.2,100,67.7773730536667,162.222194612135
2012,YR2012,Sweden,SWE,549742183874.355,-0.414465736835979,0.888377506923639,21.99343162272,81.7048780487805,93.18,100,44.8327995721319,128.740892766623
2012,YR2012,Thailand,THA,397558325278.579,7.24279620249642,3.01489950334988,28.0241657146011,75.59,26.46,99.1,68.9512356297981,106.372386291138
2012,YR2012,Turkiye,TUR,880555885492.269,4.78849271108008,8.89156996512165,28.072859732263,75.552,45.13,100,24.3608755208614,48.7316275924212
2012,YR2012,United Arab Emirates,ARE,384610125391.423,1.8244807850986,0.662268900269053,23.9197807636146,81.913,85,100,97.6349633773452,58.9412661388211
2012,YR2012,United States,USA,16253970000000,2.289113386319,2.06933726526067,19.9507258841994,78.7414634146342,74.7,100,13.6440512687054,49.8984978557108
2012,YR2012,United Kingdom,GBR,2707089726614.64,1.50899834668228,2.57323479654526,16.0601967071538,80.9048780487805,87.48,100,30.6185684317404,160.632259022416
2012,YR2012,Viet Nam,VNM,195590661129.249,5.5045447041189,9.09470339557193,30.5592897696566,73.762,36.8,97.9,63.4739249038633,75.5493913710905
2013,YR2013,Germany,DEU,3808086291482.36,0.386224592046474,1.50472330251882,19.8107614184872,80.490243902439,84.17,100,41.6686546134315,80.6548017633437
2013,YR2013,India,IND,1856721507621.58,6.38610640094825,10.0178784746103,34.0231978997548,68.499,12.3,83.1,25.430861300519,52.385709516972
2013,YR2013,Australia,AUS,1577123329410.88,2.60219339436559,2.44988864142539,27.873484896287,82.1487804878049,83.4535,100,19.9765688678184,124.704074882297
2013,YR2013,Austria,AUT,426580502769.417,-0.250726423318454,2.00015616900599,23.9413047862951,81.1365853658537,80.6188,100,53.8898209853854,92.9373304589254
2013,YR2013,Belgium,BEL,524097026598.55,0.305494549070232,1.11309594027539,22.7089453730117,80.5878048780488,82.1702,100,78.9114134413606,56.1583492623087
2013,YR2013,Brazil,BRA,2472819535557.21,3.00482266944432,6.20431066640096,21.6937669568432,74.609,51.04,99.6,11.7422306460189,64.2305738283777
2013,YR2013,China,CHN,9743124247267.24,7.77872409446717,2.62105001748119,45.9224093546636,76.452,45.8,100,24.163343090563,131.934906062997
2013,YR2013,Denmark,DNK,344631016965.12,1.39267343161971,0.789071780078059,19.3525146403367,80.3,94.6297,100,54.9209092360852,176.475358898675
2013,YR2013,Indonesia,IDN,912524136718.018,5.5572636889101,6.41249457900392,33.8313567879018,69.064,14.94,96.5,23.9235763793605,32.3703350083152
2013,YR2013,Ireland,IRL,243301556084.989,2.19217619489058,0.515099484900551,18.3370894869621,80.9487804878049,78.2477,100,104.768806860884,102.245329399553
2013,YR2013,Israel,ISR,298478070673.058,4.08570918638205,1.58976347421478,22.3351826403335,82.0560975609756,70.2503,100,32.8051206257893,64.6647438526501
2013,YR2013,Italy,ITA,2153225581941.46,-1.81802510749792,1.21999342274302,17.0062223799047,82.690243902439,58.4593,100,28.177442406394,90.2279318804187
2013,YR2013,Japan,JPN,5212328181166.18,2.00510017681211,0.335037912184772,24.4176240405457,83.3319512195122,88.2194,100,15.7841567318773,102.864455044873
2013,YR2013,"Korea, Rep.",KOR,1370632955321.2,3.16470863647184,1.30134754547413,29.8853272856136,81.2707317073171,84.77,100,51.2920711097027,128.492053239461
2013,YR2013,Luxembourg,LUX,65203276466.9763,3.17178989968683,1.73403963519163,18.1453726914237,81.8,93.7765,100,176.383330927429,86.66145807119
2013,YR2013,Malaysia,MYS,323276235524.415,4.69372252557893,2.10501231233613,25.9371066959614,75.464,57.0575,99.6,75.6290410302627,119.79291768953
2013,YR2013,Mexico,MEX,1327436290439.27,0.852101550164704,3.80639069747206,22.6807316048179,74.289,43.46,99.1,30.7558005807208,21.3105243018521
2013,YR2013,Netherlands,NLD,883951539006.669,-0.0302325600539604,2.50689852657885,18.3607360340882,81.3048780487805,93.9564,100,80.3711722486241,112.965937313599
2013,YR2013,New Zealand,NZL,191012364176.878,2.58954199031598,1.13442266445812,22.1773812692661,81.4048780487805,82.78,100,28.7976232386808,140.366189180717
2013,YR2013,Norway,NOR,526014468085.106,1.01619084044641,2.12048620353118,27.3276198211521,81.7512195121951,95.0534,100,39.8613095344032,106.394646535084
2013,YR2013,Portugal,PRT,226677408291.745,-0.984106569072424,0.2744166666667,14.6835299275763,80.7219512195122,62.0956,100,39.5639503324812,142.85459081512
2013,YR2013,Qatar,QAT,198727642967.033,5.55604064306607,3.22197756829285,27.8279049329909,80.974,85.3,100,72.7178350242963,39.9970149161311
2013,YR2013,Russian Federation,RUS,2292470078346.22,1.75542214874298,6.75371026220948,23.2716819870194,70.5787804878049,67.97,100,25.845336826255,48.0224208303818
2013,YR2013,Saudi Arabia,SAU,769755733333.333,2.94569990701297,3.52995515752938,26.2949562527888,76.517,60.5,100,50.3725164415794,39.0113411908332
2013,YR2013,Singapore,SGP,307576360584.992,4.81763099120676,2.36439793742725,29.9795021855415,82.2463414634147,80.9021,100,195.077796338143,124.065951568619
2013,YR2013,Slovenia,SVN,47867056858.8892,-0.823776417691676,1.76920085881899,19.7842267864778,80.3219512195122,72.6756,100,74.9589463655648,66.090129406383
2013,YR2013,South Africa,ZAF,400886013595.573,2.48546800826588,5.78016910069177,19.1687625943111,62.388,46.5,85.2,28.379280320361,61.5563527705302
2013,YR2013,Spain,ESP,1362186923157.65,-1.42732224757626,1.40858109183014,17.412338687976,83.0780487804878,71.635,100,32.7554570166099,145.742318057197
2013,YR2013,Switzerland,CHE,706234937370.968,1.79214400716117,-0.217323155115691,25.1549339552027,82.7975609756098,86.34,100,72.0682136205549,164.054209672208
2013,YR2013,Sweden,SWE,584128116410.29,1.13771650768102,-0.0442929701485751,21.8990358460486,81.9560975609756,94.7836,100,42.7354944580727,131.013636289571
2013,YR2013,Thailand,THA,420333654592.547,2.68749556320556,2.18488618530681,27.4571011829666,75.96,28.94,99.4,67.1711410731483,111.520037366195
2013,YR2013,Turkiye,TUR,957799120008.32,8.48581699653026,7.49309030547697,29.6194607828599,76.171,46.25,100,23.7930095050818,56.7207127169354
2013,YR2013,United Arab Emirates,ARE,400218529748.128,5.05555965807969,1.10111836375708,21.6380023828241,81.95,88,100,98.0075860876661,58.5095596485019
2013,YR2013,United States,USA,16880683000000,2.11783009786468,1.46483265562717,20.3792583510987,78.7414634146342,71.4,100,13.5534918818154,49.0804750758204
2013,YR2013,United Kingdom,GBR,2784853502534.29,1.79992149702836,2.29166666666667,16.5602031255877,81.0048780487805,89.8441,100,30.2894247712844,149.538021770994
2013,YR2013,Viet Nam,VNM,213708811665.34,5.55351081026072,6.59267475899189,30.2129034609593,73.821,38.5,98.5,66.8004459919109,77.5581108210475
2014,YR2014,Germany,DEU,3965800686309.79,2.16949889758517,0.906794000434214,20.1582154450165,81.090243902439,86.1937,100,41.6838906996921,77.7666598552176
2014,YR2014,India,IND,2039126479154.52,7.41022760508854,6.66565671867896,34.2678056268836,68.932,13.5,85.1,22.9679630081172,51.8821873589628
2014,YR2014,Australia,AUS,1468265356427.76,2.59528411594042,2.48792270531401,26.7273294554667,82.3,84,100,21.0876033946651,128.442294533427
2014,YR2014,Austria,AUT,438556021078.034,0.755798850316665,1.60581182954475,23.848669034824,81.490243902439,80.9958,100,53.8561570961341,87.9791389799125
2014,YR2014,Belgium,BEL,537987419164.351,1.76554038149924,0.340002833356965,23.2582959776352,81.2878048780488,85.0012,100,79.3965205800202,57.6103761794733
2014,YR2014,Brazil,BRA,2456043727198.85,0.503955740242247,6.32904015516141,20.5484107553739,74.823,54.551,99.7,11.0119428190539,66.028510394056
2014,YR2014,China,CHN,10674533168257.4,7.46190028229434,1.92164162788522,45.3115352657107,76.714,47.9,100,23.0719766946892,137.621954048881
2014,YR2014,Denmark,DNK,352832602064.452,1.27799983192831,0.564020540449519,20.1482030437865,80.7,95.9935,100,54.8334037514843,173.40414329116
2014,YR2014,Indonesia,IDN,890814755533.537,5.006668425755,6.39492882396561,34.6003439149803,69.292,17.1432,97,23.6659845969367,32.9313976543609
2014,YR2014,Ireland,IRL,266787238499.03,9.33603375045837,0.190916398713822,21.911656975326,81.3487804878049,83.4917,100,110.323371612236,78.2802254597573
2014,YR2014,Israel,ISR,315017088116.716,3.77582843213109,0.467557251908428,22.8773413865491,82.1536585365854,75.0178,100,31.4890595862987,64.9332064924302
2014,YR2014,Italy,ITA,2173255507985.84,-0.00138761730454462,0.241047429826794,17.0766736026264,83.090243902439,55.6385,100,28.6224027363532,88.0646007046889
2014,YR2014,Japan,JPN,4896994405353.29,0.296205514141889,2.75922671353253,25.0363619892408,83.5878048780488,89.1068,100,17.4186553484795,103.312227381455
2014,YR2014,"Korea, Rep.",KOR,1484488526271.8,3.2024537945736,1.27477446401322,29.7904786327772,81.7219512195122,87.5568,100,47.8314208662979,131.555065108848
2014,YR2014,Luxembourg,LUX,68804811897.6445,2.62308679154881,0.628543985440711,19.0935867595733,82.2292682926829,94.6702,100,182.782592419634,86.3059645397737
